"","LYLTY_CARD_NBR","V1"
"741",21253,"Smiths,Pringles"
"742",21261,"Doritos,Cobs"
"743",21267,"Kettle"
"744",21280,"Pringles"
"745",21294,"Infuzions"
"746",21298,"Doritos,Thins"
"747",21318,"Kettle"
"748",21320,"Pringles,Kettle"
"749",21328,"Doritos,Kettle,Thins"
"750",21344,"Doritos,GrnWves"
"751",21347,"Doritos,Kettle"
"752",21348,"Kettle,Smiths"
"753",21353,"Doritos,GrnWves"
"754",21360,"Pringles,Smiths"
"755",21367,"Kettle,Pringles"
"756",21374,"Cobs,Thins"
"757",21379,"Doritos"
"758",22009,"Tyrrells,Pringles"
"759",22017,"Thins,Doritos"
"760",22032,"Pringles"
"761",22034,"Infuzions,Tyrrells"
"762",22040,"Pringles,Kettle"
"763",22059,"Kettle"
"764",22090,"Cheezels,Kettle,Doritos"
"765",22101,"Tostitos,Natural,Pringles"
"766",22114,"Smiths"
"767",22116,"Twisties"
"768",22157,"Cobs,Doritos"
"769",22181,"Kettle,RRD,Pringles"
"770",22199,"Twisties"
"771",22221,"Doritos"
"772",22227,"Cobs,Thins,Natural"
"773",22230,"French"
"774",22240,"Infuzions"
"775",22255,"Doritos"
"776",22263,"Cheezels,Kettle,Smiths,CCs,RRD,Smiths"
"777",22266,"Kettle"
"778",22272,"Infuzions"
"779",22284,"Pringles"
"780",22297,"Sunbites,RRD,RRD"
"781",22299,"Infuzions,Woolworths"
"782",22314,"Twisties"
"783",22319,"Doritos,Infuzions"
"784",22330,"GrnWves"
"785",22340,"GrnWves"
"786",22341,"Kettle"
"787",22359,"Pringles,Smiths,Smiths"
"788",22364,"Doritos"
"789",22376,"Twisties"
"790",22377,"Sunbites,Thins"
"791",22419,"Woolworths,Doritos"
"792",22443,"Kettle"
"793",22454,"Kettle"
"794",22461,"Pringles"
"795",22473,"Cheezels,Infuzions"
"796",23000,"Kettle,GrnWves,Kettle"
"797",23006,"Pringles,Pringles,Kettle,Infuzions,Thins,Smiths,Natural,Infuzions"
"798",23026,"Doritos,Thins,Sunbites,Tyrrells"
"799",23034,"Thins,Woolworths,Kettle"
"800",23044,"Pringles,Thins,French,RRD,RRD,Cobs"
"801",23091,"Smiths,Cobs,French,Tostitos,Pringles"
"802",23092,"Doritos,Smiths"
"803",23156,"Infuzions,Pringles"
"804",23171,"Pringles,Doritos,Natural"
"805",23177,"Natural,GrnWves,Cheezels"
"806",23209,"Kettle,Kettle,Twisties,Smiths,Tostitos,Cobs,RRD"
"807",24012,"Smiths,RRD,Natural,Smiths,RRD"
"808",24029,"RRD,Smiths"
"809",24051,"Smith,Thins"
"810",24053,"GrnWves,Woolworths,Thins,Kettle,Doritos"
"811",24066,"Thins,Pringles,Kettle"
"812",24071,"Tostitos,GrnWves,Smiths,Kettle,Kettle"
"813",24099,"RRD,Kettle,Natural"
"814",24111,"Thins,Doritos,Pringles,CCs"
"815",24141,"Thins,RRD,Smiths,Smiths,Doritos,Pringles,Kettle,Smiths"
"816",24147,"GrnWves,Pringles,Doritos,Smiths,Smiths,Pringles"
"817",24153,"Smiths,Twisties,Cheezels,Tyrrells"
"818",24165,"Doritos,CCs"
"819",24168,"RRD,Pringles"
"820",24190,"RRD,Cobs,Doritos,Tostitos,Kettle,Natural,Thins,Woolworths,Cheetos"
"821",24197,"Woolworths,Kettle,Kettle"
"822",24202,"Smiths,CCs,CCs"
"823",24205,"Tostitos,Woolworths,Natural"
"824",24218,"Kettle,Kettle,RRD,RRD,Natural,Cheezels,RRD,GrnWves,Cheezels,Pringles"
"825",25004,"Infuzions,Infuzions,Kettle"
"826",25016,"Infuzions,Thins,Smiths,Cheezels"
"827",25020,"Tyrrells"
"828",25021,"Infuzions,Pringles,Infuzions"
"829",25026,"Infuzions"
"830",25030,"Kettle"
"831",25031,"Kettle"
"832",25038,"Pringles"
"833",25044,"Kettle,GrnWves,Pringles"
"834",25045,"Kettle"
"835",25062,"Kettle,Kettle"
"836",25066,"Infuzions,Cobs,Kettle"
"837",25068,"Tostitos"
"838",25076,"Kettle"
"839",25085,"Pringles"
"840",25098,"Smiths"
"841",25100,"Thins"
"842",25113,"Cobs"
"843",25119,"Tostitos"
"844",25124,"Pringles"
"845",25127,"Thins,Kettle"
"846",25134,"Infuzions"
"847",25143,"Kettle"
"848",25148,"Kettle,Tostitos,Tostitos"
"849",25155,"Doritos,Kettle"
"850",25174,"Kettle,GrnWves"
"851",25178,"Twisties,Thins"
"852",25181,"Pringles"
"853",25185,"Thins"
"854",25193,"Tostitos,Tostitos"
"855",25206,"Infuzions"
"856",25221,"Kettle,Doritos,Twisties"
"857",25224,"Kettle"
"858",25229,"Pringles"
"859",25234,"Pringles,Thins"
"860",25257,"Kettle,Kettle,Kettle"
"861",25260,"Doritos"
"862",25264,"Kettle,Doritos,Pringles"
"863",25279,"Twisties,Doritos"
"864",25282,"Thins"
"865",25296,"Kettle,Pringles,Doritos"
"866",25299,"Thins"
"867",25301,"Kettle,Smiths,Infuzions"
"868",25310,"Doritos,Pringles"
"869",25311,"Smiths,Kettle"
"870",25332,"Tyrrells,Doritos,Kettle"
"871",25357,"Cheezels"
"872",25360,"Pringles,Kettle,Kettle"
"873",25365,"Thins,Kettle"
"874",25369,"Tyrrells,Kettle"
"875",25377,"Twisties,Doritos"
"876",26004,"Tyrrells,Kettle"
"877",26006,"Pringles,Twisties,Tostitos"
"878",26019,"Kettle,Twisties"
"879",26048,"Smiths,Tyrrells,Kettle,Cheezels"
"880",26064,"Doritos,Infuzions,Infuzions,Kettle"
"881",26071,"Twisties,Pringles"
"882",26095,"Doritos"
"883",26101,"Twisties,Thins,Pringles"
"884",26114,"Doritos,Cobs,Kettle"
"885",26128,"Smiths,Twisties"
"886",26129,"Tostitos,Kettle,Infuzions,Tostitos,Infuzions"
"887",26136,"Doritos,Tostitos,Kettle,Cobs,Thins"
"888",26156,"Kettle,Kettle,Thins"
"889",26164,"Smiths,Doritos,Thins,Infuzions"
"890",26167,"Infuzions,Infuzions,Smiths,Pringles,Tostitos,Cobs"
"891",26169,"Kettle,Smiths"
"892",26176,"Pringles,Doritos,Pringles,Tyrrells,Pringles"
"893",26179,"Kettle,Pringles"
"894",26206,"Twisties,Kettle,Kettle"
"895",26217,"Doritos,GrnWves,Pringles,Doritos"
"896",26221,"Pringles,Infuzions,Doritos,Doritos,Pringles,Tostitos"
"897",26222,"Doritos,Kettle,Tyrrells"
"898",26246,"Tyrrells,Doritos,Doritos,Doritos,Pringles"
"899",26258,"Kettle,Pringles"
"900",26259,"Tostitos,Infuzions,Kettle"
"901",26267,"Tostitos,Smiths,Infuzions,Kettle,Pringles"
"902",26268,"Tyrrells,Pringles"
"903",26271,"Infuzions,Thins,Doritos,Twisties,Tyrrells"
"904",26274,"Pringles,Tyrrells"
"905",26281,"Infuzions,Pringles"
"906",26282,"Pringles,Kettle,Doritos,Doritos,Smiths,Pringles"
"907",26300,"Kettle,Pringles"
"908",26308,"Kettle,Kettle,Thins,Smiths,Kettle"
"909",26312,"Thins,Infuzions,Kettle"
"910",26324,"Kettle"
"911",26326,"Infuzions,Tostitos,Kettle,Infuzions,Kettle"
"912",26329,"Kettle,Smiths"
"913",26332,"Kettle,Thins,Pringles"
"914",26338,"Infuzions,Doritos"
"915",26339,"Kettle,Kettle,Thins"
"916",26342,"GrnWves,Twisties,Kettle,Cobs,Kettle,Smiths,Infuzions,Kettle,Doritos"
"917",26346,"Tostitos,Kettle"
"918",26349,"Kettle,Pringles"
"919",26369,"Pringles,Tyrrells"
"920",26377,"Infuzions,Infuzions"
"921",27006,"Kettle"
"922",27009,"Twisties,Smiths,Doritos"
"923",27011,"Tostitos"
"924",27012,"Doritos"
"925",27025,"Twisties"
"926",27031,"Kettle,Infuzions,Kettle"
"927",27033,"Pringles"
"928",27045,"Tostitos"
"929",27059,"Kettle"
"930",27070,"Twisties,Doritos"
"931",27073,"Kettle,Kettle"
"932",27104,"Pringles,Kettle"
"933",27107,"Kettle"
"934",27110,"Infuzions,Thins"
"935",27119,"Tostitos,Cobs"
"936",27121,"Tostitos,Cheezels,Tyrrells"
"937",27137,"Tyrrells,Pringles"
"938",27140,"Infuzions,Kettle,Thins,Doritos"
"939",27148,"GrnWves"
"940",27150,"Doritos"
"941",27157,"Cobs,Infuzions"
"942",27160,"Kettle"
"943",27178,"Kettle"
"944",27195,"Kettle"
"945",27208,"Tyrrells,Smiths"
"946",27210,"Kettle"
"947",27215,"Cobs,Thins"
"948",27222,"Kettle"
"949",27229,"Cobs"
"950",27236,"Infuzions"
"951",27241,"Cobs"
"952",27243,"Kettle"
"953",27254,"GrnWves"
"954",27261,"Smiths,Doritos"
"955",27274,"Doritos"
"956",27289,"Thins"
"957",27313,"Infuzions"
"958",27320,"Kettle"
"959",27322,"Tostitos"
"960",27330,"Smiths"
"961",27340,"Kettle"
"962",27341,"Cobs,GrnWves"
"963",27358,"Twisties,Cheezels,Kettle"
"964",27362,"Tyrrells,Kettle,Doritos,Pringles"
"965",27363,"Kettle,Kettle"
"966",27364,"Doritos"
"967",27372,"Pringles"
"968",27386,"Pringles,Pringles"
"969",27387,"Kettle"
"970",27392,"Infuzions,Doritos"
"971",28028,"Smiths,RRD,Pringles,Kettle"
"972",28057,"Natural,Doritos"
"973",28059,"Cobs,RRD,Doritos,Pringles"
"974",28067,"Smiths,Kettle,RRD"
"975",28093,"Smiths,Smiths,Pringles,Woolworths"
"976",28115,"Thins,RRD,Woolworths"
"977",28131,"Smiths,Twisties,Cheezels"
"978",28134,"Smiths,CCs,Cheezels,Kettle,Smiths,CCs,RRD,Infuzions,Kettle"
"979",28141,"Kettle,Doritos"
"980",28149,"CCs,CCs,Kettle,Kettle,Twisties,GrnWves"
"981",28157,"RRD,Smiths,Kettle,Cobs"
"982",28158,"RRD,RRD,Smiths,Smiths,Kettle,Cobs"
"983",28160,"Woolworths,Kettle,Kettle,Doritos,Woolworths,Doritos,Tostitos,RRD"
"984",28161,"Tostitos,Kettle,RRD,Twisties,Tyrrells,RRD,Thins,Kettle"
"985",28162,"Smiths,Infuzions,Burger,Natural,Twisties,Sunbites,Kettle,RRD"
"986",28163,"Pringles,Woolworths,Kettle,Smiths,Thins,Tostitos,Smiths"
"987",28166,"Doritos,Pringles,Smiths,Kettle,Sunbites"
"988",28169,"Cobs,Thins,RRD,Thins,Pringles"
"989",28190,"Doritos,Cheezels,Kettle"
"990",28193,"Smiths,Smith"
"991",28201,"Pringles,RRD,Thins"
"992",28207,"Tyrrells,Smith,Burger,Tostitos,Kettle"
"993",28220,"RRD,Smiths,Woolworths,Infuzions,Kettle,Doritos,RRD,Kettle"
"994",29003,"GrnWves,Thins"
"995",29009,"Thins"
"996",29014,"GrnWves"
"997",29022,"Doritos"
"998",29031,"Smiths"
"999",29036,"Kettle,Cobs"
"1000",29039,"Kettle,Cobs"
"1001",29043,"Pringles"
"1002",29068,"Kettle"
"1003",29072,"Twisties"
"1004",29076,"Doritos,Kettle"
"1005",29077,"Thins,Thins"
"1006",29086,"Thins"
"1007",29089,"Doritos"
"1008",29098,"Kettle,Kettle,Cobs"
"1009",29101,"Tyrrells,GrnWves"
"1010",29113,"Pringles"
"1011",29114,"Tyrrells"
"1012",29115,"Thins"
"1013",29125,"Kettle,Smiths"
"1014",29129,"Kettle"
"1015",29131,"Doritos"
"1016",29132,"Thins"
"1017",29134,"Tostitos"
"1018",29137,"Thins,Kettle"
"1019",29139,"Kettle"
"1020",29140,"Pringles"
"1021",29141,"Pringles"
"1022",29144,"Tyrrells"
"1023",29146,"Pringles,Cobs"
"1024",29157,"Kettle"
"1025",29158,"Tostitos"
"1026",29160,"Kettle,Thins"
"1027",29169,"Thins"
"1028",29174,"Kettle"
"1029",29215,"Twisties,Kettle"
"1030",29223,"Thins"
"1031",29226,"Tyrrells,GrnWves"
"1032",29229,"Thins,Kettle,Thins"
"1033",29230,"Kettle,Kettle"
"1034",29237,"Twisties,Doritos,Kettle"
"1035",29240,"Kettle"
"1036",29241,"Pringles,Infuzions"
"1037",29246,"Thins,Twisties,Pringles,Thins"
"1038",29250,"Twisties"
"1039",29260,"Tostitos"
"1040",29264,"Doritos"
"1041",29277,"Kettle,Kettle,Kettle"
"1042",29286,"Pringles"
"1043",29310,"Cobs"
"1044",29313,"Thins"
"1045",29316,"Kettle"
"1046",29329,"Kettle"
"1047",29334,"Tyrrells,Thins"
"1048",29340,"Thins,Cheezels"
"1049",29342,"Infuzions,Doritos"
"1050",29350,"Kettle"
"1051",29352,"Kettle,Pringles"
"1052",29355,"Thins"
"1053",29360,"Kettle"
"1054",29363,"Pringles"
"1055",29367,"Thins"
"1056",29368,"Thins"
"1057",29369,"Pringles"
"1058",30023,"Tostitos,Doritos,Pringles,Doritos,Natural"
"1059",30035,"Natural,Kettle,Doritos,Smiths,Twisties,Smiths"
"1060",30074,"Smiths,Thins,Infuzions,Kettle"
"1061",30075,"Thins,Smiths,Smiths,GrnWves,Doritos,Doritos,Kettle"
"1062",30172,"RRD,Kettle,CCs,French,Kettle,Natural,Tostitos"
"1063",30179,"Pringles,RRD,Smiths,Natural,Thins"
"1064",30190,"GrnWves,Twisties,Woolworths"
"1065",30204,"Natural,Doritos,French"
"1066",30229,"RRD,Doritos,CCs,Smiths,Smiths"
"1067",30231,"RRD,Natural,Smiths,Kettle,Tostitos,Kettle,RRD"
"1068",30232,"Cobs,Tostitos,Infuzions,Doritos"
"1069",32047,"Pringles,Kettle,Kettle"
"1070",32056,"Doritos,RRD,Tostitos,CCs,Smiths,Doritos,Doritos,Infuzions"
"1071",32084,"Natural,Tyrrells,Kettle"
"1072",32101,"Doritos,RRD,Woolworths,Smith,Infuzions,Infuzions"
"1073",32126,"RRD,Sunbites,Smiths"
"1074",32131,"Woolworths"
"1075",32135,"Cheezels,Doritos,Smiths"
"1076",32143,"RRD,Kettle"
"1077",32160,"Tostitos,RRD,Cobs"
"1078",32206,"Smiths,Twisties"
"1079",32210,"Kettle,Kettle,Pringles,Tyrrells,Burger,Smiths,Tyrrells,Burger,French,Burger,RRD,Smith,RRD"
"1080",32228,"Tostitos,Cheetos,Kettle,Woolworths,Natural"
"1081",32229,"Twisties,Woolworths,Kettle,Tostitos,Thins"
"1082",33020,"Sunbites,Pringles,Doritos,Smiths,Smiths,CCs"
"1083",33031,"Tyrrells"
"1084",33034,"Smith,Woolworths,Doritos"
"1085",33040,"Twisties,Doritos,Cobs"
"1086",33053,"CCs,Cheezels,Kettle,Kettle,Thins,Doritos,Tyrrells"
"1087",33054,"Cheetos,RRD,Smiths,Cheezels"
"1088",33065,"RRD,Doritos,GrnWves,Woolworths,Smiths,RRD,Pringles"
"1089",33070,"Doritos,Doritos,Thins,Kettle,GrnWves"
"1090",33071,"RRD,RRD,Tostitos"
"1091",33075,"Woolworths,RRD"
"1092",33082,"GrnWves,Natural,CCs,Smiths,Smiths,Pringles,Doritos,Smiths"
"1093",33093,"Pringles,Kettle,Kettle,Smiths,Pringles,RRD,CCs"
"1094",33100,"Twisties,Natural"
"1095",33115,"Tyrrells,Cheezels,Woolworths,Doritos,Infuzions,Smith,Kettle,Kettle,Kettle,Doritos,Thins"
"1096",33116,"Smiths,Kettle,Smiths,Natural,Tostitos,Cobs"
"1097",33119,"Doritos,Pringles,Cheezels,Infuzions,CCs,Smiths,RRD,Kettle"
"1098",33122,"Smiths,Pringles,Kettle"
"1099",33123,"Infuzions"
"1100",33128,"Kettle,Twisties,Kettle,CCs,Natural,Cheetos,Pringles"
"1101",33148,"Twisties,Natural"
"1102",33205,"RRD,Cobs,Smiths"
"1103",33210,"Smith,Smith,Cobs,RRD,RRD,CCs,Twisties,Pringles,RRD,Pringles"
"1104",33240,"Cheetos"
"1105",34004,"Tyrrells,Kettle"
"1106",34017,"Kettle"
"1107",34020,"Doritos"
"1108",34021,"Smiths,Doritos"
"1109",34038,"Smiths,Pringles"
"1110",34046,"Kettle,Smiths"
"1111",34049,"Kettle"
"1112",34072,"GrnWves"
"1113",34092,"Doritos"
"1114",34096,"Tyrrells"
"1115",34110,"Kettle"
"1116",34125,"Doritos"
"1117",34134,"Kettle"
"1118",34142,"Twisties,Thins"
"1119",34161,"Kettle"
"1120",34174,"Doritos,Pringles"
"1121",34181,"Twisties,Cobs"
"1122",34186,"Pringles,GrnWves,GrnWves,Kettle"
"1123",34188,"Kettle"
"1124",34205,"Kettle,Twisties"
"1125",34210,"Tyrrells,GrnWves"
"1126",34217,"Cheezels,Smiths"
"1127",34222,"Pringles,Tyrrells"
"1128",34247,"Pringles,Twisties,Pringles"
"1129",34258,"Kettle"
"1130",34272,"Thins,Pringles,Infuzions,Doritos,Smiths"
"1131",34276,"Kettle"
"1132",34283,"Cobs,Thins"
"1133",34289,"Smiths"
"1134",34290,"Kettle,Kettle"
"1135",34291,"Kettle"
"1136",34318,"Pringles"
"1137",34322,"Doritos"
"1138",34323,"Cobs"
"1139",34333,"Cobs,Kettle"
"1140",34342,"Cobs"
"1141",34356,"Infuzions"
"1142",34360,"Doritos,Cobs,Kettle"
"1143",34362,"Kettle,Smiths"
"1144",35006,"Smiths,Kettle"
"1145",35022,"Pringles,Smiths,Doritos"
"1146",35028,"Pringles"
"1147",35067,"Smiths,Kettle"
"1148",35086,"GrnWves,Cheetos"
"1149",35101,"Infuzions"
"1150",35109,"Twisties"
"1151",35125,"Smith,CCs"
"1152",35154,"Kettle"
"1153",35176,"Smiths"
"1154",35184,"Kettle"
"1155",35192,"Kettle"
"1156",35202,"RRD"
"1157",35214,"Thins"
"1158",35240,"Smiths"
"1159",35251,"Kettle"
"1160",35256,"Twisties"
"1161",35265,"Doritos"
"1162",35266,"Smiths"
"1163",35279,"GrnWves"
"1164",35281,"Natural,Infuzions"
"1165",35293,"Infuzions"
"1166",35294,"Twisties"
"1167",35315,"GrnWves"
"1168",35333,"CCs,Kettle"
"1169",35351,"Doritos"
"1170",35366,"Kettle,GrnWves,CCs"
"1171",35388,"Twisties,Kettle"
"1172",35390,"Smiths"
"1173",35417,"Kettle,RRD"
"1174",35423,"Doritos"
"1175",35424,"Kettle"
"1176",35430,"Kettle"
"1177",35439,"Smiths,Smiths"
"1178",35459,"Smiths,Infuzions,Twisties,Tostitos"
"1179",35482,"CCs"
"1180",35491,"Smiths"
"1181",35493,"Kettle,Infuzions"
"1182",36018,"Pringles,Infuzions,Tyrrells,Tostitos,Thins,Kettle"
"1183",36021,"Kettle,Kettle"
"1184",36031,"Cobs,Kettle,Kettle"
"1185",36034,"Pringles,Twisties,Thins,Doritos"
"1186",36035,"Twisties,Cobs,Kettle"
"1187",36040,"Kettle,Doritos"
"1188",36050,"Doritos,Twisties,Cheezels"
"1189",36062,"Pringles,Kettle,Tostitos,Kettle,Kettle,Infuzions"
"1190",36071,"Thins,Kettle"
"1191",36076,"Kettle"
"1192",36079,"Tyrrells,Pringles,Twisties"
"1193",36082,"Kettle,Pringles,Smiths"
"1194",36087,"Pringles"
"1195",36090,"Thins,Twisties,Kettle,Doritos"
"1196",36098,"Pringles,Kettle,Doritos"
"1197",36112,"Pringles"
"1198",36126,"Twisties,Smiths,Kettle"
"1199",36128,"Doritos,Infuzions,Doritos"
"1200",36130,"Doritos,Thins,Smiths"
"1201",36134,"Cobs"
"1202",36137,"Pringles,Infuzions,Kettle"
"1203",36140,"Pringles,Kettle,Pringles,Tyrrells"
"1204",36144,"Kettle,Tostitos"
"1205",36164,"Pringles,Twisties"
"1206",36165,"Cobs,Kettle"
"1207",36176,"Infuzions,Kettle"
"1208",36191,"Kettle,Infuzions,Cobs"
"1209",36192,"Kettle,Kettle,Cheezels"
"1210",36212,"Infuzions,Doritos"
"1211",36220,"Doritos,Tostitos"
"1212",36224,"Kettle,Doritos,Doritos,Kettle,Smiths"
"1213",36228,"Kettle,Thins"
"1214",36241,"Pringles,Kettle,Thins,Thins,Kettle"
"1215",36244,"Doritos,Doritos,Pringles,Pringles,Pringles,Cobs,Doritos,Smiths"
"1216",36260,"Twisties,Infuzions,Pringles"
"1217",36265,"Kettle,Kettle,Twisties"
"1218",36273,"Cobs,Twisties,Kettle,Thins"
"1219",36277,"Tyrrells,Tyrrells,Doritos,Thins,Kettle,Kettle"
"1220",36301,"Tostitos,Kettle,Infuzions"
"1221",36310,"Twisties,Thins"
"1222",36319,"Pringles,Kettle,Cobs"
"1223",36321,"Tostitos,Kettle,Infuzions"
"1224",36327,"Cheezels,Tyrrells,Kettle,Thins"
"1225",36330,"Thins,Thins,Kettle,Smiths,Thins,Tostitos,Cobs"
"1226",36333,"Infuzions,Tostitos,Twisties"
"1227",36334,"Tostitos,Infuzions,Pringles,Thins,Infuzions"
"1228",36339,"Thins"
"1229",36352,"Doritos"
"1230",36353,"Pringles,Doritos,Infuzions,Kettle,Tyrrells"
"1231",37010,"Tostitos"
"1232",37011,"Kettle,Cobs"
"1233",37028,"Twisties"
"1234",37048,"Pringles,Infuzions"
"1235",37056,"Pringles"
"1236",37070,"Smiths"
"1237",37076,"Pringles,Pringles,Smiths"
"1238",37084,"Tostitos,Cheezels,Infuzions"
"1239",37085,"Tostitos,Doritos,Pringles,Kettle"
"1240",37092,"Pringles,Kettle"
"1241",37097,"Doritos"
"1242",37098,"Pringles,Kettle"
"1243",37106,"Cobs,Tostitos,Doritos"
"1244",37109,"Thins"
"1245",37112,"Kettle"
"1246",37127,"Pringles,Pringles"
"1247",37128,"Smiths,Doritos,Twisties"
"1248",37133,"Smiths"
"1249",37137,"Tyrrells,Pringles"
"1250",37145,"Cobs,Doritos"
"1251",37148,"Doritos"
"1252",37159,"Kettle"
"1253",37164,"Thins"
"1254",37178,"Doritos,Pringles,Kettle"
"1255",37180,"GrnWves,Pringles"
"1256",37181,"Twisties,Cobs"
"1257",37184,"Kettle"
"1258",37185,"Doritos"
"1259",37189,"Cheezels"
"1260",37193,"Tyrrells,Kettle"
"1261",37194,"Cobs"
"1262",37196,"GrnWves,Tostitos,Infuzions"
"1263",37203,"Pringles"
"1264",37211,"Tostitos"
"1265",37216,"Thins,Thins,Pringles"
"1266",37222,"Twisties"
"1267",37236,"Thins"
"1268",37239,"Kettle,Pringles"
"1269",37259,"Doritos"
"1270",37270,"Kettle"
"1271",37291,"Kettle"
"1272",37308,"Tostitos"
"1273",37319,"Kettle,Cobs"
"1274",37336,"Kettle,Doritos,Cobs"
"1275",37338,"Cobs,Doritos"
"1276",37346,"GrnWves"
"1277",37349,"Cheezels,Cheezels"
"1278",37351,"Doritos,Thins"
"1279",37363,"Kettle,Thins,Thins"
"1280",37379,"Pringles,Tyrrells,Pringles"
"1281",37382,"Infuzions,Smiths"
"1282",37384,"Doritos"
"1283",38006,"Doritos"
"1284",38010,"Doritos"
"1285",38015,"Pringles"
"1286",38026,"RRD,Pringles,Doritos"
"1287",38030,"Kettle,GrnWves"
"1288",38038,"Cobs"
"1289",38045,"Woolworths"
"1290",38083,"Thins"
"1291",38086,"Smiths,Kettle"
"1292",38114,"Tostitos,Tostitos"
"1293",38117,"Pringles"
"1294",38121,"Smith,Doritos"
"1295",38144,"Kettle"
"1296",38149,"Infuzions"
"1297",38159,"Doritos,Pringles,Kettle"
"1298",38176,"RRD,Thins,Tostitos"
"1299",38193,"RRD,Tyrrells"
"1300",38204,"Doritos"
"1301",38228,"Pringles,GrnWves"
"1302",38253,"Infuzions"
"1303",38267,"Kettle"
"1304",38272,"French,Tostitos"
"1305",38294,"Kettle,Smiths"
"1306",38339,"RRD"
"1307",38343,"Cheetos"
"1308",38353,"RRD,Kettle"
"1309",38361,"Twisties"
"1310",38376,"RRD"
"1311",38383,"Thins"
"1312",38389,"Pringles"
"1313",38409,"Kettle,Doritos,Cheetos"
"1314",38421,"Pringles,Kettle,Tyrrells"
"1315",38440,"Cobs"
"1316",38452,"Tostitos,Twisties"
"1317",38459,"GrnWves,Kettle"
"1318",38465,"Doritos"
"1319",38473,"Tyrrells"
"1320",38476,"Cobs,RRD,Thins"
"1321",38479,"Cheetos"
"1322",38489,"Doritos,Smiths"
"1323",38505,"Smiths"
"1324",39010,"RRD,RRD,Tostitos"
"1325",39032,"Twisties,Tostitos,Thins"
"1326",39098,"Natural,Doritos,Twisties,French"
"1327",39107,"Kettle,Pringles"
"1328",39117,"CCs,Kettle,RRD,Kettle,Kettle,Cobs"
"1329",39136,"Pringles,RRD,Woolworths,Natural,Natural"
"1330",39156,"Doritos,RRD,Cobs,Infuzions,Twisties,Thins"
"1331",39166,"Pringles,Kettle,Doritos,Kettle,Pringles"
"1332",39197,"Thins,Cheezels,Cobs,Woolworths,Smiths,Smiths,Kettle,Woolworths"
"1333",39205,"Natural,Kettle,Kettle,Tostitos,Smiths,RRD"
"1334",39217,"Kettle,RRD"
"1335",39228,"Kettle,Infuzions,Tyrrells,Natural,Pringles,Kettle"
"1336",40028,"Pringles"
"1337",40052,"Doritos,Kettle,Kettle,Pringles,Pringles,Thins"
"1338",40081,"Tostitos,Doritos"
"1339",40082,"Kettle,Kettle,Pringles"
"1340",40085,"Doritos,Twisties,Doritos"
"1341",40086,"Thins,Kettle,Cheezels"
"1342",40109,"Twisties,Infuzions,Cobs,Pringles"
"1343",40112,"Tyrrells,Infuzions"
"1344",40113,"Kettle,Thins,Pringles,Tyrrells,Kettle"
"1345",40114,"Thins,Doritos,Kettle,Pringles"
"1346",40116,"Infuzions,Infuzions"
"1347",40118,"Kettle,Doritos"
"1348",40122,"Kettle,GrnWves"
"1349",40154,"Cheezels,Kettle,Doritos"
"1350",40161,"Cobs,Smiths"
"1351",40165,"Cobs,Doritos"
"1352",40184,"Cobs,Kettle,Infuzions"
"1353",40206,"Kettle,Pringles,Kettle"
"1354",40211,"Kettle,Cobs,Kettle"
"1355",40265,"Pringles,Thins,Kettle"
"1356",40281,"Smiths,Cobs,Smiths"
"1357",40289,"Pringles,Doritos,Infuzions"
"1358",40294,"Kettle,Tostitos,Infuzions,Cheezels,Thins"
"1359",40309,"Pringles,Tostitos,Pringles"
"1360",40319,"Doritos"
"1361",40322,"Kettle,Pringles,Pringles,Kettle"
"1362",40343,"Kettle,Doritos,Infuzions"
"1363",40354,"Doritos,Smiths,Cobs,Kettle"
"1364",40365,"Kettle,Smiths,Kettle"
"1365",40371,"Tostitos,Pringles"
"1366",40379,"Kettle,Cheezels,Pringles,Kettle,Doritos,Pringles"
"1367",40385,"Cobs,Kettle"
"1368",41002,"Cobs"
"1369",41022,"RRD,Sunbites"
"1370",41025,"Cheezels"
"1371",41054,"Smiths,Pringles"
"1372",41094,"Cobs"
"1373",41105,"Tostitos"
"1374",41115,"Cobs"
"1375",41118,"Kettle,Woolworths"
"1376",41121,"Pringles"
"1377",41123,"Smiths"
"1378",41136,"CCs,GrnWves,Kettle"
"1379",41155,"Cheezels,Doritos,Twisties"
"1380",41159,"Pringles"
"1381",41181,"Kettle,Smiths,RRD"
"1382",41184,"Smiths"
"1383",41190,"Doritos"
"1384",41196,"Pringles"
"1385",41200,"Natural"
"1386",41203,"RRD"
"1387",41211,"Smiths,Smiths"
"1388",41224,"CCs"
"1389",41245,"Pringles"
"1390",41288,"Kettle"
"1391",41307,"RRD"
"1392",41311,"French"
"1393",41318,"Pringles,Smiths,Smiths"
"1394",41330,"Cheezels,Smiths"
"1395",41337,"Pringles"
"1396",41340,"Cobs"
"1397",41367,"Smith,Tyrrells,Pringles,Kettle"
"1398",41368,"Cobs,Smiths,Kettle"
"1399",41384,"Tostitos,Natural"
"1400",41405,"Pringles"
"1401",41408,"RRD,Kettle,Pringles"
"1402",41416,"Doritos"
"1403",41422,"Doritos,RRD"
"1404",41428,"Smiths,Pringles"
"1405",41438,"Doritos"
"1406",41484,"Pringles"
"1407",41485,"Natural,Natural"
"1408",42055,"Kettle"
"1409",42146,"Pringles"
"1410",42211,"Doritos"
"1411",42231,"Kettle"
